iteration,time_primal_forward,time_primal_backward,time_dual_forward,time_dual_backward
122,0.186978,0.074111515,1.441540965,0.248754817
123,0.164862093,0.074698931,1.460366707,0.219980906
124,0.164516078,0.070204992,1.011952747,0.267512296
125,0.175586013,0.076502224,0.853763309,0.200428984
126,0.126662605,0.072250008,0.974790547,0.207072774
127,0.158282271,0.0777428,0.796179569,0.195817188
128,0.178443896,0.077847055,1.29853966,0.234183317
129,0.164442923,0.074206028,0.978472963,0.244653169
130,0.1377133,0.0778686,1.454258024,0.249380288
131,0.170647307,0.069440338,1.321345854,0.347449279
132,0.132217405,0.074872828,0.79535833,0.258985326
133,0.133612429,0.069380496,1.646176083,0.210788039
134,0.164197157,0.067312493,1.071087284,0.218619704
135,0.154232386,0.070758214,1.244663577,0.235915814
136,0.145705607,0.113181447,1.182426275,0.227577883
137,0.168097385,0.079290076,1.631106309,0.212597163
138,0.118193993,0.081863304,0.935162177,0.278024939
139,0.155631614,0.09136386,0.978934406,0.19745331
140,0.165333201,0.074260506,0.575067748,0.18621939
141,0.132105169,0.069188124,1.193278194,0.255465173
142,0.128263745,0.071279256,1.513874063,0.273962789
143,0.186697494,0.07529746,1.37035131,0.198071856
144,0.130776339,0.074515463,1.689057229,0.442131377
145,0.14700056,0.072802793,0.970485287,0.220197786
146,0.196381332,0.069832612,1.190371192,0.257079427
147,0.151351081,0.072112632,1.237611451,0.255157846
148,0.124543548,0.075087738,1.016642798,0.253908094
149,0.216597921,0.072614653,1.285876522,0.233713334
150,0.202978873,0.083412379,1.555271104,0.2533181
151,0.141398428,0.074327744,1.593708956,0.270347383
152,0.192951807,0.098491385,1.820242264,0.20597372
153,0.17729213,0.075904969,0.896648578,0.302010982
154,0.152224254,0.073234261,1.085084412,0.238639874
155,0.157923426,0.079265468,2.272085532,0.251693243
156,0.15930695,0.077738075,0.987463972,0.233553954
157,0.140051172,0.075512297,1.240696089,0.315242478
158,0.156731721,0.070838249,1.966359782,0.20752588
159,0.166342092,0.075471246,1.355772753,0.2318508
160,0.134795191,0.067086624,0.961992591,0.210976823
161,0.157600448,0.080864745,1.623125828,0.239404991
162,0.192830321,0.07320517,1.692538232,0.265875383
163,0.19462344,0.071328123,1.908457791,0.302886683
164,0.154273903,0.075523407,2.119408348,0.239932933
165,0.169508065,0.076297269,1.026041987,0.309527648
166,0.194154634,0.089962297,1.378521678,0.263866689
167,0.141450621,0.073956741,1.498311782,0.301063144
168,0.133984219,0.076674582,1.72125152,0.250037891
169,0.187605615,0.0815316,1.065262214,0.240498009
170,0.145932934,0.075977638,1.21913081,0.258969951
171,0.158922298,0.080014668,1.56875563,0.289309893
172,0.187589505,0.074421522,0.978135211,0.224394728
173,0.170497234,0.079500552,1.342519619,0.312446787
174,0.147858513,0.075351573,1.250564088,0.232139118
175,0.164646442,0.069522788,1.043586389,0.21566164
176,0.195036611,0.082582086,1.178256165,0.253984896
177,0.140667797,0.072968844,1.553413239,0.225447171
178,0.136494737,0.077330302,1.882191781,0.27613834
179,0.194901715,0.076078703,1.317732471,0.293193823
180,0.191720354,0.074454635,1.262823424,0.196026049
181,0.165673242,0.08522474,1.926844533,0.21397063
182,0.158253704,0.076644638,0.982588011,0.222240585
183,0.196723584,0.08157208,1.32503088,0.239024758
184,0.153556724,0.077778846,0.787580617,0.222289361
185,0.15449052,0.075158388,1.623852487,0.246660551
186,0.17017825,0.080167834,0.990080533,0.268821146
187,0.193302815,0.072744247,1.710554069,0.241291587
188,0.163513881,0.081849466,1.210681878,0.266131529
189,0.132711301,0.085641748,1.235872543,0.24292232
190,0.192802408,0.064366335,1.334897559,0.313682044
191,0.186364443,0.079135124,2.716692851,0.331457703
192,0.156192163,0.06700569,2.142976581,0.230441093
193,0.141268715,0.080471841,2.223867326,0.325027896
194,0.18655976,0.103244497,1.060738561,0.308246341
195,0.155145448,0.077667391,1.388537219,0.276121915
196,0.141957824,0.076344199,1.792289298,0.251271015
197,0.152531181,0.082794318,2.13078914,0.258535119
198,0.169140468,0.077160436,1.146360934,0.270115264
199,0.142848344,0.0738113,1.093812978,0.258225496
200,0.147923164,0.08093763,2.797072598,0.43011808
201,0.167577851,0.088743564,2.754243478,0.474981361
202,0.155806278,0.086562423,1.394263275,0.275276437
203,0.137460508,0.073046675,1.731103954,0.244216411
204,0.163816973,0.081793712,1.35321907,0.237218318
205,0.179573199,0.116570111,1.24227722,0.301745309
206,0.171127355,0.0701872,1.366456577,0.268176593
207,0.135060863,0.083739415,1.246877034,0.28066716
208,0.158207163,0.082486166,1.659868199,0.255423399
209,0.181236191,0.075090162,1.14341444,0.294165768
210,0.171210663,0.083192455,1.910888809,0.250923483
211,0.161785199,0.081898129,1.338339726,0.238201678
212,0.142015223,0.089940148,1.222154677,0.298483226
213,0.206760995,0.096898463,1.781777375,0.373484714
214,0.19753653,0.082923825,1.845293991,0.240969786
215,0.149698439,0.082909032,1.799925862,0.324061499
216,0.150478749,0.076846534,1.571660933,0.346251496
217,0.184955897,0.073554442,1.38494867,0.285435349
218,0.179715518,0.083392992,1.982923946,0.362203791
219,0.143110628,0.086997997,1.858818659,0.313198748
220,0.142765785,0.082587777,1.086903025,0.258230697
221,0.201570386,0.081729509,1.294038368,0.300298238
222,0.196135466,0.085765211,1.121819518,0.218412293
223,0.193082196,0.081961037,1.559505922,0.314773057
224,0.150033789,0.083967729,1.680854301,0.24655315
225,0.160300606,0.081581756,1.544612998,0.293556809
226,0.175157927,0.082508143,1.483157364,0.35524248
227,0.196097559,0.080128658,1.331662492,0.270784895
228,0.175648012,0.08421463,1.4623042,0.380737041
229,0.15488122,0.084487814,1.726069694,0.327794566
230,0.191870903,0.079871446,2.136488723,0.272866031
231,0.180628534,0.081079694,1.896544139,0.259958219
232,0.147856893,0.092299106,1.115847579,0.28932719
233,0.160746039,0.082296626,1.764741415,0.229454178
234,0.153549549,0.078341602,1.171619253,0.238063882
235,0.199351661,0.077692392,2.262618111,0.360333462
236,0.18649717,0.087614772,1.408237381,0.256238076
237,0.146494569,0.075734045,1.519178692,0.258796799
238,0.160716171,0.083567547,2.868849039,0.314075872
239,0.231549241,0.079192965,1.075178445,0.322283862
240,0.20132259,0.086612597,2.172744848,0.269456945
241,0.184508157,0.084829565,0.942735154,0.223700467
242,0.165376225,0.084303809,1.721772204,0.282018734
243,0.173356709,0.082015987,0.762452154,0.229816781
244,0.208438475,0.081610027,1.128396676,0.296025112
245,0.205661332,0.08870675,1.628469224,0.258753171
246,0.174998899,0.08563411,1.548244928,0.297345239
247,0.174755344,0.089163324,1.625449577,0.279437149
248,0.165691086,0.090329152,1.067231111,0.26230263
249,0.161270783,0.089223528,1.673541923,0.26997041
250,0.223619923,0.092277931,1.298751674,0.327539847
251,0.186623118,0.093020576,1.468080126,0.245780449
252,0.173310003,0.083419545,1.480580438,0.253210724
253,0.163552132,0.080733356,1.875063254,0.251670438
254,0.153776731,0.090397571,1.820695051,0.257405033
255,0.221512424,0.081503618,1.528919708,0.36813092
256,0.177428793,0.075237476,1.274128911,0.310515506
257,0.15503405,0.086328807,2.454569844,0.388269098
258,0.174007329,0.08713898,1.809336166,0.243059734
259,0.181013475,0.092095679,1.079625634,0.230200289
260,0.193290574,0.082545901,1.128113943,0.265515634
261,0.191384034,0.076842699,1.255645321,0.263009491
262,0.185933832,0.091555115,1.08534058,0.423954823
263,0.206207139,0.095380063,3.116329044,0.311858558
264,0.145843706,0.082249775,2.014360283,0.269117651
265,0.250382988,0.142987221,1.097807368,0.291584956
266,0.207959871,0.082453352,0.865153135,0.263224022
267,0.186526252,0.088924061,1.465906812,0.253242589
268,0.168172187,0.094247162,1.544257198,0.279706458
269,0.154442383,0.095328619,2.267891601,0.392772097
270,0.154416912,0.085537268,1.78927501,0.279356298
271,0.226113987,0.076402271,1.245618162,0.236055268
272,0.212766113,0.084838645,1.002148072,0.33215724
273,0.186751791,0.087776911,1.221818108,0.27884735
274,0.180918449,0.092115582,1.020948439,0.23656129
275,0.184491419,0.094089976,1.056635317,0.256010702
276,0.193256126,0.094007734,1.803249816,0.316392493
277,0.210116639,0.091712867,1.395349329,0.308497704
278,0.215584191,0.082658389,1.607484343,0.348381436
279,0.172894996,0.121549107,2.169649125,0.334194716
280,0.171896003,0.093941821,1.480614215,0.309591584
281,0.173563138,0.085120368,1.308405767,0.287258067
282,0.194576951,0.092261994,1.05748945,0.291089559
283,0.204283009,0.091454046,0.863633092,0.231727343
284,0.20986645,0.085854869,1.965599037,0.343791513
285,0.196946152,0.097070295,1.548513071,0.297728325
286,0.166565862,0.088521294,1.309651147,0.244529363
287,0.157981068,0.091409884,1.062050314,0.231139773
288,0.164208184,0.089075669,1.438838083,0.282327386
289,0.227699266,0.096053038,2.049833412,0.296023373
290,0.20191929,0.093353784,0.946302352,0.255503365
291,0.19593527,0.092046299,1.234852375,0.299677736
292,0.161571594,0.09880893,1.057440159,0.267459273
293,0.166714226,0.093703697,1.360417862,0.331025758
294,0.157338302,0.093961975,1.325576729,0.294606061
295,0.22229389,0.083287503,1.569762254,0.302283892
296,0.196676132,0.090624233,1.21374881,0.35167594
297,0.21314205,0.088962485,1.234718552,0.291226566
298,0.207257278,0.085558415,1.784253514,0.386916946
299,0.160301073,0.092035065,1.87097151,0.261884996
300,0.191132192,0.083906248,2.060240795,0.326001685
