iteration,x1,x2,x3,x4,x5
270,1.711593847330906e6,1.520829931928589e6,1.0869610054328633e6,1.2295312600695016e6,605969.4215674233
271,1.7051802766002587e6,1.5208293939430513e6,1.091604324492737e6,883295.490669114,681781.7950343639
272,1.7051802766002587e6,1.5177676011818722e6,1.165079079034843e6,736736.8673808451,236163.75696785623
273,1.7051802766002587e6,1.517757202781817e6,1.5917004880331287e6,1.353457747267986e6,524446.977194826
274,1.7051802766002587e6,1.517757202779985e6,1.3836075434216727e6,1.1256415114153025e6,524438.8602907659
275,1.7051802766002587e6,1.5172915561785768e6,1.0895497920178135e6,990558.4207971606,524385.2956439786
276,1.7051802766002587e6,1.5172915561785768e6,1.7557527535291556e6,1.217719188929284e6,498275.9389241559
277,1.7051802766002587e6,1.5172241420653039e6,1.1479509307150578e6,1.0099762797467686e6,524564.4414179317
278,1.7051802766002587e6,1.5172241420652275e6,825881.5533694401,620605.340640352,239560.5539974133
279,1.7051802766002587e6,1.517224142066624e6,1.7555726390656373e6,1.33534916154951e6,524531.9001147868
280,1.7051802766002587e6,1.5172241420655614e6,1.5898980323973717e6,825745.2266060724,237034.3021989353
281,1.7043420667599263e6,1.5172241420655614e6,1.7555726407985361e6,1.2204361860216614e6,983355.6637930735
282,1.7043420667599263e6,1.5169165675706528e6,987479.6038518958,509132.15102832287,285475.66404319345
283,1.7043420667599263e6,1.5169165675706528e6,902462.4112838833,594187.0465029837,255160.76481815393
284,1.7043420667599263e6,1.516916567572164e6,1.5895114669580017e6,864902.640034046,524417.8292144233
285,1.7043420667599263e6,1.5169165675721657e6,1.088714375269577e6,865508.2176350197,434605.19366302394
286,1.7043420667599263e6,1.5169159494015803e6,1.3628412096803624e6,1.0925435157848112e6,524410.0882656588
287,1.7043420667599263e6,1.5168944680528021e6,1.7542925219129063e6,714849.3452850934,357468.01005348004
288,1.7043420667599263e6,1.5168697689821674e6,1.6306402342580175e6,1.6111773833608143e6,1.3690973875474203e6
289,1.7043420667599263e6,1.5168056082965992e6,934002.388383993,498934.6079775762,298565.8080821254
290,1.7043420667599263e6,1.516805608296731e6,1.3054340476261266e6,2.619469821814251e7,429543.5241535556
291,1.69520983675963e6,1.5164281595985526e6,902147.45442429,570249.904904363,235998.86702019477
292,1.69520983675963e6,1.5141091704001818e6,1.0886454960115198e6,1.1695167056968985e6,527326.0454933401
293,1.69520983675963e6,1.5141091704001818e6,1.6089749978404585e6,719612.836265772,257679.6066437114
294,1.69520983675963e6,1.514104983829603e6,1.1343500774891935e6,749759.2439950912,416210.72289671213
295,1.69520983675963e6,1.5141049838246014e6,824860.131845521,598082.3890889643,235998.32597636303
296,1.69520983675963e6,1.5141049838238405e6,1.6089153241945952e6,1.5174303714741925e6,711018.8694325394
297,1.69520983675963e6,1.514104983818729e6,1.2804366051693289e6,1.0580024241540744e6,269451.8740697712
298,1.69520983675963e6,1.5139099167358596e6,914015.8524910454,566649.6830936973,423401.6137178191
299,1.69520983675963e6,1.5139099167352282e6,1.7497427472927803e6,9.807105132866812e7,417867.002619799
300,1.69520983675963e6,1.5138893906788644e6,1.1364858898657756e6,622032.9578583078,235998.10675287223
301,1.6913905660328483e6,1.513889391100369e6,824728.516049928,669001.2243720787,272102.3092475448
302,1.6913905660328483e6,1.5126400800472088e6,1.1591615902948957e6,572500.754677588,235998.16455030793
303,1.6913905660328483e6,1.5126400800486621e6,894492.8752008649,820019.1324824414,240454.15541151888
304,1.6913905660328483e6,1.5126400800486621e6,889106.7456394695,703088.6133495795,235998.16048291666
305,1.6913905660328483e6,1.5126400800486621e6,1.5891594162174868e6,811884.5921079479,236227.55247380296
306,1.6913905660328483e6,1.5126400800486621e6,1.2802186448827996e6,1.1803137349289758e6,393723.0278820187
307,1.6913905660328483e6,1.5125945383073026e6,1.136448646099857e6,701615.2658226148,280944.6733336797
308,1.6913905660328483e6,1.5126362213118877e6,1.136890015623625e6,804604.8344194875,267165.59921715816
309,1.6913905660328483e6,1.5126362213118877e6,1.3518047339214177e6,1.2234964571000838e6,490148.07290913956
310,1.6913905660328483e6,1.5123503629418248e6,1.576954946231123e6,1.3716662621466964e6,609800.9298296071
311,1.6910209880060847e6,1.505866266602327e6,823816.4017471529,658686.2448840602,477370.34819038794
312,1.6910209880060847e6,1.505866266602327e6,1.3423357090062294e6,1.3705971648949787e6,524434.736014118
313,1.6910209880060847e6,1.505866266602368e6,818228.1253275892,589910.9573451204,242287.71267653024
314,1.6910209880060847e6,1.505866266602327e6,1.6008158147975458e6,1.4822038242562106e6,666662.9384031785
315,1.6910209880060847e6,1.5058263804543335e6,1.0885851946099685e6,1.1794880544293108e6,524475.6706618313
316,1.6910209880060847e6,1.5058263804544862e6,1.2780429616988432e6,1.2023680063491426e6,524613.0573193618
317,1.6910209880060847e6,1.5058263804544862e6,1.278019031821371e6,1.1599308137625242e6,1.4381795406233948e6
318,1.6910209880060847e6,1.5058263804544862e6,1.0885851940571978e6,907311.9378080594,469967.4312982204
319,1.6910209880060847e6,1.5058263804543335e6,1.1320520831979485e6,776360.3915489393,587500.3910063624
320,1.6910209880060847e6,1.5058263804544862e6,1.7477372585008163e6,1.7753709247115077e6,255313.4604240004
321,1.6905675271551851e6,1.5057283156559481e6,1.1266159037188604e6,875220.2112685549,729357.9750188785
322,1.6905675271551851e6,1.5054832768530524e6,748413.3525363299,501157.0716901476,255194.1475905959
323,1.6905675271551851e6,1.5054832768530524e6,1.3441648656383122e6,1.1317337645053738e6,290665.1546518392
324,1.6905675271551851e6,1.505431981689002e6,1.595842995378117e6,1.2696664262991438e6,524327.2461960284
325,1.6905675271551851e6,1.5053764602135387e6,818076.9361131869,597308.1858283184,272749.4811674775
326,1.6905675271551851e6,1.5053764602135387e6,1.0880131417211173e6,997346.4729337099,524407.4641306741
327,1.6905675271551851e6,1.5053764602135387e6,1.747137616175224e6,1.6348047167419055e6,243304.64893061406
328,1.6905675271551851e6,1.5053414434179976e6,1.1356002303555598e6,1.180247685838667e6,524293.4875953898
329,1.6905675271551851e6,1.505341443417396e6,1.1252486975872796e6,1.0352022607982281e6,235998.10675287223
330,1.6905675271551851e6,1.505341443417396e6,1.7470601785883587e6,725841.7939758908,236042.02275362684
331,1.68893183789213e6,1.505341443417396e6,817037.8615295906,600278.8181627486,307331.3971675361
332,1.68893183789213e6,1.5046529744668808e6,1.2738130674329177e6,1.1940837137894859e6,524296.07775316
333,1.68893183789213e6,1.5046529744668808e6,1.5824721492476028e6,813853.0988090807,527325.2090566239
334,1.68893183789213e6,1.5046529744668808e6,1.1211740388961458e6,944165.9965379364,275686.29131399456
335,1.68893183789213e6,1.5046529744668808e6,803444.0933729294,814213.0958483203,529103.8657615697
336,1.68893183789213e6,1.5046529744668808e6,1.742129382613968e6,711180.6597909539,305747.7813323778
337,1.68893183789213e6,1.5046467454456394e6,1.126830561990091e6,1.0456396810713364e6,524289.5197759004
338,1.68893183789213e6,1.5046467454456394e6,1.119329644539582e6,865354.6986841261,304572.76612141577
339,1.68893183789213e6,1.5046467454456394e6,1.3404755711960203e6,972118.0219028706,524293.7438554065
340,1.68893183789213e6,1.5046374803904304e6,1.7405024141014656e6,3.3516644264075756e6,528439.6256253874
341,1.6864166091854852e6,1.5046370418232246e6,1.1261285093240188e6,679925.5373730995,238947.24497783108
342,1.6864166091854852e6,1.5043867079931987e6,804727.7164161692,609424.1140533942,249803.10342750902
343,1.6864166091854852e6,1.5043867079931987e6,1.7395900850923778e6,1.5254990670571877e6,1.264459952533375e6
344,1.6864166091854852e6,1.5043861273870212e6,804666.5990917645,810784.3457053034,2.6382172531060696e7
345,1.6864166091854852e6,1.5043861273898343e6,1.0864872602786832e6,483884.3101831368,240310.51174676744
346,1.6864166091854852e6,1.5043858053813963e6,1.1674647805498075e6,813247.5197141008,528478.1314239181
347,1.6864166091854852e6,1.5043858053813963e6,1.26862672309331e6,574957.4465899591,240180.6728002036
348,1.6864166091854852e6,1.5043855089916037e6,1.0864853630039087e6,769817.1692708472,528404.6999590332
349,1.6864166091854852e6,1.5043855089916037e6,747813.4159122424,475152.29832485935,235998.19118626852
350,1.6864166091854852e6,1.5043855089916037e6,1.5833493592847798e6,1.3654498259968548e6,524284.80104357447
351,1.684470262929598e6,1.5043855089916037e6,804657.7696772608,798961.3393236978,238283.69615050152
352,1.684470262929598e6,1.5042066648836746e6,1.5870876165665844e6,1.4973096372354105e6,1.3547015735680358e6
353,1.684470262929598e6,1.504222493728151e6,1.1185366366157518e6,758953.9223789001,524334.3138995513
354,1.684470262929598e6,1.504222493728151e6,1.3355959256338517e6,530795.6555674452,238784.7248207009
355,1.684470262929598e6,1.504222493728151e6,1.0857746125842938e6,775546.742173762,264415.40495791635
356,1.684470262929598e6,1.504222493728151e6,1.5892370047159856e6,1.1780391869717245e6,411664.0403961798
357,1.684470262929598e6,1.5042217023383263e6,1.3348706222238755e6,1.3594900136290472e6,524307.9023550896
358,1.684470262929598e6,1.5042217023383263e6,1.085774545560103e6,481537.9342034926,235998.10675287223
359,1.684470262929598e6,1.5042217023383263e6,1.0857745455876228e6,481051.11103062576,235998.10675287223
360,1.684470262929598e6,1.5042217023383263e6,745449.199876004,580592.9856541634,415908.6692493025
361,1.6659287710294644e6,1.4963900247825296e6,1.2669932790513579e6,550320.2423119467,235998.10675287223
362,1.6659287710294644e6,1.4922766400211267e6,1.0856017300685253e6,875567.9951177042,409945.8302296881
363,1.6659287710294644e6,1.492191179736509e6,1.565161910871896e6,1.3373321386905573e6,1.2018250683898674e6
364,1.6659287710294644e6,1.4919836664790804e6,1.0855887016691552e6,770990.5907818597,524317.7144795405
365,1.6659287710294644e6,1.4919836664790804e6,1.3239535952665263e6,717180.9036703252,546725.8864418922
366,1.6659287710294644e6,1.4919664353691684e6,1.3237748387029632e6,1.1618277359525138e6,1.0045898942623194e6
367,1.6659287710294644e6,1.4919664353691684e6,1.5711030649432475e6,522361.26949954964,237841.02614205086
368,1.6659287710294644e6,1.4919653159912191e6,1.5611876028577937e6,838334.4368023388,282613.3007893096
369,1.6659287710294644e6,1.491965000680171e6,1.2380511167624332e6,825164.9005924854,238479.10922533128
370,1.6659287710294644e6,1.4919544964201055e6,1.1270940658065602e6,682161.851689579,235998.10675287223
371,1.6621472423098343e6,1.4919544964201055e6,745774.8629542914,497850.39775204426,235998.10675287223
372,1.6621472423098343e6,1.491411435890573e6,1.0853320364793935e6,474645.3218658437,235998.10675287223
373,1.6621472423098343e6,1.4914085475926627e6,1.2298355527472468e6,699660.4870046542,648006.7128966199
374,1.6621472423098343e6,1.491370673283686e6,1.7201341743704109e6,630245.3769936648,419002.44054958026
375,1.6621472423098343e6,1.491423952038234e6,1.0853296714352467e6,1.0142175361654831e6,524287.452704907
376,1.6621472423098343e6,1.4914239520382336e6,1.319832225159062e6,1.34874676361358e6,524286.92596288543
377,1.6621472423098343e6,1.4913133567521898e6,1.0853251583393891e6,1.1700738806132055e6,299181.5345475791
378,1.6621472423098343e6,1.4913133567521898e6,1.0853179208267925e6,875710.2295873009,429576.06878171203
379,1.6621472423098343e6,1.4913133567521898e6,1.3118646514037084e6,491519.8104247555,235998.17358518965
380,1.6621472423098343e6,1.4912559382931371e6,1.2231447169024255e6,539228.9292552158,235998.10675287223
381,1.6616618546578046e6,1.4912465553040467e6,1.7093797785518905e6,7.601253655501866e7,552013.0626161816
382,1.6616618546578046e6,1.491157753997577e6,1.5512206320231427e6,573708.5104141312,236640.76313158538
383,1.6616618546578046e6,1.4911489221004313e6,1.3079477642021782e6,1.089185148545058e6,524282.6028535079
384,1.6616618546578046e6,1.4911489221012085e6,1.7088706472325083e6,1.0710913797174557e6,237427.77385368696
385,1.6616618546578046e6,1.4911489221000583e6,1.1239748564138534e6,514402.20623434475,236423.41437881737
386,1.6616618546578046e6,1.4911489221012085e6,1.5576701731936699e6,1.0678834971613088e6,697847.839144741
387,1.6616618546578046e6,1.4911489221000583e6,1.307524406446869e6,501542.6939230267,250619.77538492338
388,1.6616618546578046e6,1.4911489221000583e6,742096.4017628855,692878.0772130811,235998.10675287223
389,1.6616618546578046e6,1.4911489221000583e6,1.138129331829413e6,1.035674692660617e6,391498.30720047967
390,1.6616618546578046e6,1.4911489221000583e6,1.5529880102465656e6,1.0413398702621451e6,468247.6522183402
391,1.657546314491747e6,1.4911489221000583e6,1.1237784402731298e6,510600.63778947515,236025.00949118266
392,1.657546314491747e6,1.4908018843690334e6,1.1366399666239563e6,1.001959887416278e6,524284.41430869384
393,1.657546314491747e6,1.4907953843392045e6,798132.5372724242,705803.7808988574,246412.7664070777
394,1.657546314491747e6,1.4907953843382658e6,1.0852758269328e6,873970.6174337158,514956.9178221084
395,1.657546314491747e6,1.4907953843383533e6,1.3045959583542345e6,833582.6324936319,502217.50354181
396,1.657546314491747e6,1.4907953843383533e6,1.2169626980987163e6,531971.2356673842,235998.10675287223
397,1.657546314491747e6,1.4907939763999349e6,1.1221397526192828e6,998132.5524889007,513440.8771839176
398,1.657546314491747e6,1.4907939763999349e6,1.5782447649901873e6,969627.7814727556,490107.80840657884
399,1.657546314491747e6,1.4907939763999349e6,739363.2986088502,494596.29559772013,237032.64586985818
400,1.657546314491747e6,1.4907939763935627e6,1.12376314930944e6,1.0456895659502477e6,404682.4178233683
401,1.657015026531179e6,1.490793976482158e6,1.2169388614666108e6,1.1044707658797945e6,893027.2304395353
402,1.657015026531179e6,1.4907316236739196e6,1.0852233136008987e6,474322.23824594746,235998.10675287223
403,1.657015026531179e6,1.4907269491928034e6,1.303923543565959e6,1.131714333223024e6,375076.9306008073
404,1.657015026531179e6,1.490710893511741e6,1.5567720561775113e6,793407.3610129296,553189.3570577974
405,1.657015026531179e6,1.490710893511741e6,1.5443149487931253e6,554377.3678443874,370056.0556941491
406,1.657015026531179e6,1.4907069048134764e6,1.2156823361130417e6,794498.8757612937,456071.5955266147
407,1.657015026531179e6,1.4907069048134764e6,1.5589653955247197e6,1.0380577615944277e6,786252.5080064517
408,1.657015026531179e6,1.4907069048134764e6,1.5508383826753376e6,521285.8526005646,236319.12883554393
409,1.657015026531179e6,1.4907069048134764e6,1.1237564136916897e6,507839.93467092846,235998.10675287884
410,1.657015026531179e6,1.4907069048134764e6,1.5694659659258807e6,565167.1261274593,248545.77522650023
411,1.6516012184399157e6,1.4907069048134764e6,1.5594294231834062e6,1.1141349384370672e6,235998.10675287223
412,1.6516012184399157e6,1.4900082955908198e6,1.0845152648883408e6,771052.6853964285,438282.1362366434
413,1.6516012184399157e6,1.4900082955908198e6,739470.4636631521,684293.7313484454,1.9954784917353272e7
414,1.6516012184399157e6,1.4900082955908198e6,795459.2509416095,553916.815579885,243199.14604958385
415,1.6516012184399157e6,1.490008295591643e6,1.1261777779542147e6,500815.59318578965,236497.77103732037
416,1.6516012184399157e6,1.490008295591643e6,1.1256341605222148e6,796671.7211197924,563327.2807596711
417,1.6516012184399157e6,1.4900082955908198e6,1.704269522341772e6,1.4416317887034388e6,321797.71497204294
418,1.6516012184399157e6,1.4899989580777483e6,1.5611032383140523e6,1.1652616941661006e6,661906.90354371
419,1.6516012184399157e6,1.4899989580777483e6,1.7030395375923207e6,7.22416674073174e7,562397.1089598686
420,1.6516012184399157e6,1.4899984158815448e6,1.1237234003501046e6,505707.59783961286,235998.27686293397
421,1.651243457501124e6,1.4899984158815448e6,1.0845073901097458e6,474878.25368755474,235998.10675287223
422,1.651243457501124e6,1.4899503662781878e6,738998.5341341214,526868.308689339,235998.10675287223
423,1.651243457501124e6,1.4899503662781878e6,2.900756253833948e6,533458.023209686,240852.0931526494
424,1.651243457501124e6,1.4899503662781878e6,1.1228213225011842e6,1.1823107273858434e6,524279.83671693504
425,1.651243457501124e6,1.4899503662781878e6,1.0842249461925481e6,1.0020061163028339e6,524284.8716483321
426,1.651243457501124e6,1.4899503662781878e6,1.5602421453698669e6,1.3884985444937926e6,460501.7347504328
427,1.651243457501124e6,1.4899433003311614e6,739034.8520271282,504371.1621822901,236009.91437596345
428,1.651243457501124e6,1.4899433003311614e6,1.7028166338368095e6,1.4088465569355446e6,1.0774693785051503e6
429,1.651243457501124e6,1.489943019853319e6,1.1228389625281983e6,500556.7629876182,235998.10675287223
430,1.651243457501124e6,1.489943019861463e6,1.083972249312269e6,996369.5894678447,235998.10675287223
431,1.650546658169405e6,1.489943019853319e6,738924.208191683,505748.4050828615,238844.00623208474
432,1.650546658169405e6,1.4898047720407564e6,1.5600577761446694e6,826839.6036957751,563256.2638196147
433,1.650546658169405e6,1.4897942490453315e6,1.0839715446874467e6,769670.9120027443,551862.8500810894
434,1.650546658169405e6,1.4897942490453315e6,1.2046797279475047e6,1.0909097265773504e6,484173.8838906728
435,1.650546658169405e6,1.489794249044973e6,1.702216307631746e6,629201.6945745009,379721.0261507456
436,1.650546658169405e6,1.4897926050037127e6,795257.7334500448,789109.3757766981,292210.1372568784
437,1.650546658169405e6,1.4897926050037127e6,1.2042193354382762e6,1.194444168640232e7,1.0935907882408653e6
438,1.650546658169405e6,1.4897926050037127e6,1.297483260069624e6,801176.5537949018,769805.912146668
439,1.650546658169405e6,1.4897926050037127e6,1.2030490960601154e6,1.222715387326179e6,890942.707375634
440,1.650546658169405e6,1.4897926050037127e6,1.082943171512215e6,588793.8979539857,405249.84347806254
441,1.6501479815037318e6,1.4891401715351078e6,1.2953884553403007e6,1.088858435038677e6,524212.7431435418
442,1.6501479815037318e6,1.489135459301075e6,738793.1770651108,474299.2049966504,236765.73169719963
443,1.6501479815037318e6,1.489135459301075e6,738805.6218231913,523140.01172913867,300544.54821479344
444,1.6501479815037318e6,1.489135459301075e6,795252.3024420826,498992.0105169534,235998.10675287223
445,1.6501479815037318e6,1.489135459301075e6,1.5599911141144037e6,1.4464410242145034e6,4.0694690940053105e7
446,1.6501479815037318e6,1.489135459301075e6,1.5599369847203186e6,1.4162940002008677e6,520096.2714338548
447,1.6501479815037318e6,1.4891250270052054e6,738660.8761549685,520181.8109284671,235998.10675287223
448,1.6501479815037318e6,1.4891250270052054e6,1.5599207532912763e6,1.0999523387209405e6,991378.31821087
449,1.6501479815037318e6,1.4891250270052054e6,1.558339243160387e6,511748.054953624,251865.1731265384
450,1.6501479815037318e6,1.4891250270052054e6,1.2017108625410525e6,1.0328664390455498e6,965188.9370493316
451,1.6475599485200658e6,1.4815803993052023e6,1.671943283351534e6,1.0316755862232671e6,524133.4245194793
452,1.6475599485200658e6,1.4812242931420184e6,1.1227524560434772e6,474346.59020098834,235998.10675287223
453,1.6475599485200658e6,1.4812242931433276e6,1.6709424156378917e6,904857.47353645,856189.2197408006
454,1.6475599485200658e6,1.4812197060996396e6,1.0829282657048632e6,1.169453894983952e6,524133.42452425713
455,1.6475599485200658e6,1.4812197060996396e6,1.6692368262839802e6,1.3052475442682244e6,418826.0209898001
456,1.6475599485200658e6,1.4811688853206579e6,1.5253206297209281e6,1.3208295432988186e6,524133.5698608065
457,1.6475599485200658e6,1.4811685233838225e6,1.1912674885635516e6,1.0231920759728998e6,1.0650555139915976e6
458,1.6475599485200658e6,1.481138225165156e6,738765.766081162,504925.31331163284,235998.10675287223
459,1.6475599485200658e6,1.4811382251651578e6,1.122540989380508e6,793472.6003559227,236220.80575917824
460,1.6475599485200658e6,1.4811382105473727e6,1.122187175080524e6,474249.2586520086,235998.10675287223
461,1.645535499694428e6,1.4811382077825572e6,738793.0023451908,531337.2418853953,350460.8327795159
462,1.645535499694428e6,1.4808808536790828e6,1.5592513372181049e6,1.440668769272428e6,236165.79276963466
463,1.645535499694428e6,1.4808525556559449e6,1.5446234081666688e6,1.1829784529845484e6,524133.4245241773
464,1.645535499694428e6,1.4808525556559449e6,794020.0128570602,554481.5492770569,398303.9081357602
465,1.645535499694428e6,1.4808525556559449e6,792280.4408001497,524063.5067436568,250426.01977482485
466,1.645535499694428e6,1.4808525556553067e6,1.1218988272347539e6,670490.5703592394,276866.231771094
467,1.645535499694428e6,1.4808525556559449e6,1.0828618045496654e6,570595.2395617398,271210.07565480215
468,1.645535499694428e6,1.4808525556559449e6,1.1236336040622746e6,934087.7738265609,1.7313774591410995e7
469,1.645535499694428e6,1.4808525556559449e6,1.7050765314723644e6,1.35303089128407e6,930611.6220278936
470,1.645535499694428e6,1.4808525556559449e6,1.534475710980053e6,477740.0354960852,235998.10675287223
471,1.6415743255835613e6,1.4808525556559449e6,1.1836738998404248e6,1.1715969414881058e6,503022.85318896174
472,1.6415743255835613e6,1.480370254960034e6,738792.829521697,502895.2698172708,235998.10675287223
473,1.6415743255835613e6,1.4803696756942084e6,1.7036035614374317e6,620304.3258883215,235998.13301392243
474,1.6415743255835613e6,1.4803608301449798e6,739623.4940464811,494691.5533528808,240092.16412156273
475,1.6415743255835613e6,1.4803608301449781e6,1.1234771013473063e6,1.0429785260675636e6,524133.42452425114
476,1.6415743255835613e6,1.4803608301449781e6,1.0825663831522488e6,1.1689570441285772e6,466788.02892409527
477,1.6415743255835613e6,1.4803608301449781e6,738787.8906301414,502628.31897794176,236001.16104933526
478,1.6415743255835613e6,1.4803608301449781e6,1.2895561012502918e6,1.0855271811572781e6,271049.05334794533
479,1.6415743255835613e6,1.4803110126670245e6,1.295090001577472e6,1.1035828219288818e6,524133.48699649354
480,1.6415743255835613e6,1.4803048655048297e6,1.0825642184898336e6,568090.868063519,245340.70230146666
481,1.6406459925938782e6,1.4803048655048297e6,1.1243850678599842e6,795361.9915587329,551457.4482596943
482,1.6406459925938782e6,1.4802087937064911e6,1.1210509893806225e6,474309.9186148066,236234.04902558567
483,1.6406459925938782e6,1.4802087937064911e6,1.1728338475071918e6,770155.5097025172,236377.13253470793
484,1.6406459925938782e6,1.4802087937064911e6,1.1234680983652077e6,938488.6087821797,586842.3184191429
485,1.6406459925938782e6,1.4802087937064911e6,1.5582158862263905e6,1.2557613897317075e6,524133.42452422384
486,1.6406459925938782e6,1.4801735315113282e6,791718.1369230954,534519.1474583894,269099.57359558326
487,1.6406459925938782e6,1.4801735315113282e6,1.121351529172695e6,651218.6293649522,295464.40996131225
488,1.6406459925938782e6,1.4801735315113282e6,1.12189887895949e6,474241.6286131103,235998.10675287223
489,1.6406459925938782e6,1.4801735315113282e6,1.082255025937407e6,861292.1507601896,429251.6392408356
490,1.6406459925938782e6,1.4801735315113282e6,1.7028580792497993e6,1.6347112954353727e6,1.2083054576982032e6
491,1.6405582236701597e6,1.4801735315113282e6,1.1718531356066107e6,759760.559433128,236841.56657797322
492,1.6405582236701597e6,1.4801642370513058e6,1.5385004308780786e6,1.3125722350657613e6,352633.1213191332
493,1.6405582236701597e6,1.4801642370513058e6,1.5366224792750117e6,474241.8005086574,235998.10675287223
494,1.6405582236701597e6,1.4801642370513058e6,1.0813026997855287e6,1.0011839809337934e6,540632.6396962237
495,1.6405582236701597e6,1.4801642370513058e6,1.2839193162357109e6,1.3180652419151012e6,524133.42452425085
496,1.6405582236701597e6,1.4801642370513058e6,1.5575751621981729e6,546275.5299861387,236192.73837701828
497,1.6405582236701597e6,1.4801636579648163e6,1.1716248056101054e6,659018.9689905276,237847.2358948035
498,1.6405582236701597e6,1.4801636579648163e6,1.7028202574869664e6,1.2998904937371546e6,1.2012497962762797e6
499,1.6405582236701597e6,1.4801636579648163e6,1.0813013879444464e6,474250.34457792697,235998.10675287223
500,1.6405582236701597e6,1.4801636579648163e6,1.1219163152078553e6,1.0002836453598575e6,524135.4336515996
501,1.638371903951028e6,1.4801636579877737e6,1.284640037672027e6,1.1115856770304176e6,236187.15655399722
502,1.638371903951028e6,1.479931538374982e6,1.0797206689129255e6,996062.9328835602,528578.1073120923
503,1.638371903951028e6,1.479931538374982e6,791165.232246459,729567.5018719528,236192.5316200084
504,1.638371903951028e6,1.479931538374982e6,1.1232695054200282e6,732961.9535200293,562670.169618288
505,1.638371903951028e6,1.479931538374982e6,738792.2576621447,502649.82977729745,235998.10675287223
506,1.638371903951028e6,1.479931538374982e6,737981.4603781417,665210.9325383895,322054.82850823365
507,1.638371903951028e6,1.479931538374982e6,1.5571618091345206e6,1.1707750354885021e6,524133.4447450416
508,1.638371903951028e6,1.479930827844799e6,1.5382349265669538e6,1.2437658277894326e6,524133.4243642396
509,1.638371903951028e6,1.4799308278447993e6,1.1217310488669276e6,474241.5954431901,235998.10675287223
510,1.638371903951028e6,1.4799308278447993e6,1.1215575379575852e6,1.1850432428946886e6,551664.5372158305
511,1.638327821591483e6,1.4799308278588324e6,1.120719052733543e6,1.0288996599932711e6,524133.32322394196
512,1.638327821591483e6,1.4799261467935531e6,1.1681816276404434e6,523732.3278709997,235998.10675287223
513,1.638327821591483e6,1.4799261467935531e6,1.5571562490126165e6,1.0403883374472843e6,350754.6468840857
514,1.638327821591483e6,1.4799231079889897e6,1.2798662102822014e6,496042.4338757348,257948.75576056517
515,1.638327821591483e6,1.4799231079889897e6,737931.6687938435,474247.60203641525,235998.10675287223
516,1.638327821591483e6,1.4799231079889897e6,1.5376411875074292e6,808876.1125561623,277256.32493840106
517,1.638327821591483e6,1.4799231079896286e6,737875.469170155,474280.02652571513,235998.10675287223
518,1.638327821591483e6,1.4799231079896286e6,1.122942615250628e6,1.0554779407939333e6,524134.8426300373
519,1.638327821591483e6,1.4799231079889897e6,1.5571398714415282e6,1.0580740146798939e6,837617.2875918355
520,1.638327821591483e6,1.4799231079889897e6,1.5376412518272859e6,1.2642304755952237e6,524133.44395445345
521,1.6378845273557291e6,1.4799231079896286e6,1.1681377543519824e6,748468.2210932758,237174.1294183726
522,1.6378845273557291e6,1.479875860095317e6,1.1064939821354034e6,1.172375044817437e6,293686.8823593942
523,1.6378845273557291e6,1.479875860095317e6,1.5365032129110056e6,1.2874059334115277e6,524133.4098476633
524,1.6378845273557291e6,1.479875860095317e6,1.538190638441912e6,831739.0729098015,235998.4967371428
525,1.6378845273557291e6,1.479875860095317e6,790833.1946567408,525264.1971382312,260012.3378805755
526,1.6378845273557291e6,1.4798758600953165e6,1.537282757103369e6,474241.50988865417,235998.10675287223
527,1.6378845273557291e6,1.4798758600953165e6,1.7017796358952625e6,7.239778552653098e7,1.0221417492872719e6
528,1.6378845273557291e6,1.4798758600953165e6,1.5570558814777983e6,1.2587915681826975e6,524124.3885259407
529,1.6378845273557291e6,1.479875860095317e6,1.1674358044800991e6,1.0418613948073541e6,937273.4674111078
530,1.6378845273557291e6,1.479875860095317e6,1.2807345012324601e6,1.3180311489427043e6,524124.3885259417
531,1.6363882765478406e6,1.479874938060318e6,1.7017764734454136e6,1.3627085359010324e6,639778.4334532786
532,1.6363882765478406e6,1.4797207528186599e6,1.556786048983884e6,1.2311731024751752e6,1.0207884175035805e6
533,1.6363882765478406e6,1.4797207528186599e6,1.7012296568048885e6,1.4089194494985412e6,524124.2881964978
534,1.6363882765478406e6,1.4797191554391785e6,1.701226253585117e6,7.313223657092667e7,3.9998209424031496e7
535,1.6363882765478406e6,1.4797191554391785e6,1.5419581188241718e6,1.172814096736488e6,412012.2202144678
536,1.6363882765478406e6,1.479719155435084e6,790788.3481293047,491816.078373517,236207.60802910393
537,1.6363882765478406e6,1.479719155435084e6,737876.3988129019,474296.2213665188,235998.10675287223
538,1.6363882765478406e6,1.4797191554391785e6,1.5404828234535183e6,1.2995658627084666e6,524124.28819651675
539,1.6363882765478406e6,1.4797191554391785e6,1.279507867276766e6,474241.48096101667,235998.10675287223
540,1.6363882765478406e6,1.479719155435084e6,1.1641603552023503e6,1.030018529377291e6,265904.8313396069
541,1.6336679490102683e6,1.479719155435084e6,1.7012262531708665e6,1.3741700773129622e6,553074.3650338223
542,1.6336679490102683e6,1.4794441130201456e6,1.0796173784858277e6,606597.6425944939,259918.76951006008
543,1.6336679490102683e6,1.4794381815974768e6,737877.6179987369,474279.60265546857,236532.36725384067
