iteration,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
500,86441.73465035556,84401.85068679546,8134.286060763471,3823.676808254549,14374.887794281574,22042.58433489126,20833.492738297413,17336.507324610782,13426.478391620363,2789.458127592697,85512.06748007332
501,29230.233178362207,16333.515029793698,23274.960181029903,15216.312950419984,10890.677167061976,26554.074869002365,79852.18691549862,74956.33695476103,23760.717808979127,30720.328850401755,85062.78145995142
502,17895.499910266128,28700.038419989778,6771.743696760595,5814.280057804693,14008.245416265783,10298.560352760409,21660.47585364434,23978.120832929737,21861.10773186047,16082.159314151319,85031.40448984347
503,89684.03953423894,90420.61697870257,12787.726282321637,8815.96190657733,18184.516367950375,13317.087181249544,27528.242496839226,31599.620825032875,15520.523144498726,15031.49256800704,3314.0091982477884
504,17389.733894146888,12834.173091507684,14387.124313762304,18529.360334141056,25673.760510014235,13991.338579410984,22733.819734848108,22144.627712760892,21661.606207767887,15201.892956936543,3336.9762706370266
505,23978.841296025963,9595.162308128403,10647.120649831473,7811.367616589529,20319.00516541514,12759.070046820065,20469.264143221044,26257.020272430662,17348.578357801667,17609.25340790991,3754.562703007874
506,28074.439048600638,16823.739971889765,14870.171461508246,9428.15280247982,7384.199728361511,18299.47712010032,27374.346541401985,23299.958839357172,26925.64709995794,15774.992203151318,8665.383627737474
507,18196.79248299658,98026.99710509372,84224.06834927089,12242.722174467266,18141.006652358134,26856.15954160298,20312.846371370146,24476.155151117866,22079.808504775978,9342.370719731798,2981.020147842207
508,29252.977783053,93915.60684585347,84208.74229025042,5214.104433093252,13001.802726246971,10101.880418830047,13855.142306414537,24491.55348468223,21705.36143129716,17427.55914917138,2429.662230800382
509,28351.67522365107,26461.7068394369,85284.69468546406,12090.414333940984,19752.925675448045,20302.113602900645,15081.714524081299,18564.11739614309,37518.759712769934,19980.572953336763,6223.139922908178
510,31614.938549073777,4285.6936081130625,84148.86545816698,13065.046714460781,9487.240313751461,16968.538347289614,14842.542169915776,11660.614460024113,22360.69319990169,12644.670579425727,2297.468223367377
511,103628.81586942449,90181.74378817063,84229.0654975602,12644.607955690808,31514.923360142715,15521.859899266316,17041.10048585046,16860.549178442583,12391.402516156973,9859.721015595976,3988.291385618533
512,103628.87846716866,88065.59933877143,85372.2304762799,10538.146174055068,18162.5621835516,21323.679920654395,21696.427128819327,23631.907967500392,18641.61597100584,15082.25609088549,5386.450990478769
513,32843.365243724926,40434.800209956935,84306.19096646088,5164.503362478497,5144.833014516353,24777.416218425325,26255.37740793396,27388.165277396874,23565.05154362655,16486.865025890067,85329.19388371357
514,103865.33071958068,2144.360803598254,13242.605840046639,16378.656475287135,6264.273355856209,11467.2487357455,23344.949875328854,24918.075983161885,19201.201410390455,9626.583777620162,4970.994573417584
515,89378.63214697927,88798.91867633848,8663.715504744723,6327.713175582845,7886.050937547575,19000.491107842292,20859.758781443914,26420.983916155463,26775.536906149817,12840.388413314748,84954.40037144357
516,88054.51700373988,85599.02045642948,11850.655675264212,12374.668530020977,10566.804966629019,16048.224586003078,14307.431783783582,23447.68958311401,24821.319003757617,16243.515900711383,84328.89567023769
517,23942.87397031686,16769.327571255366,11096.027517096456,19016.45579611789,16557.223604464543,13460.96152458007,15467.641233403554,15703.907417813234,17543.942646795425,12728.773853264696,269260.4271130946
518,28273.505058260344,16473.745924672832,13794.383624704731,7495.005830971584,7017.016744873353,18045.84937405518,20323.72154198492,21057.996366687563,22180.49414668988,16428.575077110032,84953.85397508003
519,88574.6726045323,89604.60578766731,8926.698896945252,11542.778710177097,13802.573269682285,19399.84580361788,25295.683381190593,24576.174273076187,31918.981132507663,16969.855113638416,85991.35937766025
520,29165.536229868845,25253.75423930262,8490.440471099051,8113.796258349674,15686.55561913336,20383.432803265598,28084.21386082214,15892.387024931564,15250.785594549714,19094.532543860194,3844.822614642887
521,28796.297527522394,14366.001871490027,8519.372231452371,8150.705293926461,12976.04915810198,16176.851338992674,19356.63706628988,18406.523862535963,15203.641573207982,11123.293521127334,85070.01063440341
522,29252.977783053,20325.954986170473,15127.732587674376,11335.90682403335,13896.83701177459,18632.54868084932,26807.035681693436,22721.62010912639,24409.160922944662,16128.90334679654,2924.0098678899208
523,105977.3147703259,11875.925103560847,17176.097295676434,6025.751416368642,9711.70487994419,20719.267979456527,19154.283133861565,19247.471950841893,16779.58811909404,20013.771533007344,9217.360104737061
524,17855.795746842086,32042.266959091114,18130.08984073344,11912.403597962331,10227.316953496014,21610.518939006157,14420.674263530196,11274.4016712296,17963.22740470942,24235.232649373964,8627.129261902015
525,28796.297527522394,14672.879605026075,14127.392493916408,5048.1091616989615,13176.734502436877,13726.395155434673,15418.017768666436,21145.30679524706,22039.71374539477,15684.009150459999,2982.8359163749187
526,29252.977783053,24113.92215331249,7585.824458176685,25977.87635381414,17028.361547878296,14488.313237736336,13669.897260257208,24088.057758899085,24524.216086378477,15485.568300812087,5383.7481566695005
527,18205.187106155965,24898.234591432487,18263.477736679906,7016.113181473746,25576.861768023242,31145.21784728293,13517.106815645308,28001.759831349045,16651.05926503073,44537.90066570018,13318.237002907652
528,30184.726882996045,86035.25741977793,8635.49692622552,18046.62459456321,17816.55400108442,17261.547788155716,16988.97571913321,20892.577700087273,21953.88034664562,14484.21607800644,3694.0891592042085
529,33224.50643957105,81134.29918661744,13040.807715939532,10295.113177338173,4284.440464186319,20027.204214741396,13459.344378964506,12631.957838027552,23038.47326327687,70207.38645267817,83001.69201620444
530,106767.90386610183,24147.296667753737,10195.389306890698,17231.146182763503,16907.78049567115,8298.830837795416,25951.082646048202,24079.023857420783,20013.80720735785,16852.462771686365,2830.252283689856
531,84981.49473362998,87048.28200360607,18567.128783460837,6037.306289139432,9732.382398844416,21898.43343998031,19759.787465132133,19476.411591382697,14973.490528947774,11667.639325151926,6808.7280268086515
532,85446.85447266552,90333.72524073237,6865.683622050892,6463.539027977677,18892.39082528433,14557.479527335716,22872.488043341007,21209.42655472746,21368.518345275064,22497.46162438028,4130.122377726823
533,23974.370769353238,26272.89269065688,13113.421072389487,30812.42706376075,17338.764119773863,24058.030555495196,25907.57271310145,23540.786686737723,23470.50104035049,17961.19026786689,5078.929097787869
534,29252.977783053,17286.81067135616,18584.890761103412,13497.827649272534,13530.572103782131,20345.89380232731,17193.852246468745,25286.59057886576,18664.90243822392,18218.3114939794,9307.43557575967
535,24129.30004414691,31484.96236246601,7828.036089224741,3607.8368641120123,12935.496517691923,21336.76947128644,25994.794556757595,22801.95521407782,12676.922863273649,22525.057333649274,4246.119668140719
536,24116.513532246914,99786.18985388182,85767.81169700585,10587.832765333778,7514.986401924683,16638.046391579326,23839.05970468277,26210.333689073326,20578.888738161895,14506.48312467528,3973.9528607436455
537,85343.33671331333,29469.73662077263,83970.90058163476,9148.08054163881,13942.273373653119,24421.980919007114,19578.639232414713,21228.45298404456,22344.14886568004,16732.01780690967,3926.3455721473374
538,29252.977783053,98751.0158134375,84480.35683307971,3511.8171782509276,20037.517478786736,18282.50276179357,30517.71779596838,22928.486189016578,41067.918585039384,17470.829698314796,5703.078012856708
539,29252.977783053,91585.00102416502,86593.50644266252,6311.828347765813,17540.19434433376,23694.251218245867,25911.918225426354,17155.780403783505,13246.267335082699,10821.049809433765,3934.349812886589
540,29252.977783053,94924.4032023733,86651.93647540972,18640.189740119953,13553.424150683008,17690.277025110692,17121.654291874245,25883.39681589261,41530.46189975851,14112.992679020543,7398.908672508211
541,106838.37194181138,15876.635313577644,27445.985806751884,27879.877857029773,13348.27835146984,11520.6526470081,14435.9884886218,15547.202740792793,11676.5896150222,45064.35114803405,11117.545195813187
542,87644.26092122926,92733.65424605896,8756.127579170061,4967.662173892613,13958.746632949056,16171.048891153287,19143.136693570817,24029.524309776134,25307.520105876476,16291.221319146456,5482.155434513753
543,29204.32291770241,20740.59502298489,24862.84526208955,15165.430266514406,11976.746923458404,9791.543687824915,23597.5507610122,27297.474879309702,18998.612320156903,24027.092407586184,2273.063356514711
544,88769.78983969518,88618.05601497948,6722.896583706878,11851.191055158535,20879.696533204693,18645.483456102535,10554.227451368923,21421.960350880887,20053.07765524654,16245.355582445141,3316.44254871321
545,28052.79133032422,7478.668608344249,9626.152391941603,23779.702092671196,15216.175809637323,13620.006302169257,12421.106689152914,19739.73478012601,18293.7110706569,11635.993640631326,4459.961775755699
546,89760.06151708552,89969.79790400768,11388.56996868237,16373.947280785616,19141.660091145128,19763.54671047976,19503.17597728609,22206.079519798623,20026.1683863598,15825.047513843003,4439.219175080315
547,23969.066729849957,28087.890048378955,21797.128189574374,21364.694969584736,16427.620827427967,25231.893349751106,27203.413327502298,27894.075662719242,15554.45205388886,11982.632409870057,15053.135107138656
548,29915.476840956948,86797.0428246266,20896.472635665254,17541.977503453316,16415.94338392754,24049.833344938415,15680.66821506393,17249.09864842438,21363.796759282475,12567.028017364208,2433.42123788698
549,29170.319420120813,99250.29390463741,84204.65542045898,8624.446187768965,12712.785739777773,17379.067457240635,21324.190183596565,24679.601720539253,17870.25776903514,16016.129079065302,3815.1305492763704
550,29252.977783053,6206.319268906041,14945.375653431565,1995.56093565252,15748.950025154665,17796.352943710972,24930.17854212363,17993.045578783516,14545.974152617571,15647.721589724331,5152.632876237676
551,18055.886881270642,20480.344295414554,7398.716110688366,9466.716487400265,17156.996055257194,19133.262868848316,19168.438788681568,21428.193241588036,15281.880960090893,16362.749330393022,1698.5762353022947
552,23445.580621719902,94779.61409971646,5321.838104835011,9840.174451137114,12960.249271811246,21877.82698986445,35464.39766630586,22775.185821263727,37582.68505923268,41818.330103713786,14726.172075389419
553,32437.488488936433,87193.00879665444,10901.706944458998,11561.445821643032,15955.55626258804,20000.055325509496,20944.238960808154,22000.60803665881,18528.527939658976,16395.64613785484,9306.661006362756
554,28104.204458141394,4608.118844502148,5177.1075327674425,20627.500247202548,8442.378404686458,13985.463117085728,16337.555093942045,17439.833828328952,9381.433329395764,12821.144370730142,5506.423291441287
555,87889.1280958702,88601.89203200075,13785.449164292384,1808.5402155299912,9950.994789454686,17991.065420773415,25782.91084376156,26162.222559175672,23025.98782505065,18233.633275716875,3043.94961377969
556,24132.78293123836,24903.363803973873,21183.717870259694,4128.142864358863,9643.586931355492,17297.759419034926,26234.633021895443,19538.382929407024,22201.913636741603,17807.483539388886,4214.973352489136
557,89165.24851303553,94846.51603017363,12251.78885429639,14342.134690427894,11874.229530211725,20966.04391423394,23363.74909447258,6891.685912845823,20221.124467393238,25170.37424162052,13882.14557503368
558,29145.317007772457,27664.8360925414,17000.09017403362,12553.31039417745,27425.841638985017,24176.956057123018,24666.889944684477,24065.234644694545,21860.85823932108,14146.470519618631,8227.807577025524
559,18322.198918310973,27854.35968595516,8262.623436129987,24720.108609350355,15852.277469638779,14247.814474299303,19989.64143289854,20603.99334522482,18441.37110837418,12465.55564052421,4065.091543103357
560,24087.618642304038,6780.5550202551685,17267.49959810976,5750.1271892481955,13559.536725364074,19543.161787814683,16985.699235930584,21388.97103823844,28222.233013542307,11580.148309974591,3167.2929093629505
561,29139.155725171455,21251.209397758357,19622.583942601494,11374.291067771217,14052.004532961562,14741.988022819658,28299.58806021168,22257.98914954618,18585.812558411897,15550.539230043112,3020.7549085322685
562,29252.977783053,11501.226576092367,7842.759547094199,21086.898204886118,8153.211287474092,31315.35740268718,17084.643460422103,16091.489822100852,15122.210883667425,8533.810463455642,3722.388692607533
563,23969.066729849957,13255.487099028282,21413.941425804984,16695.708133029406,19724.512640028883,18758.30349161836,10039.069041838313,26612.122758678586,31899.854715154946,19157.916650974345,12894.497831441875
564,27770.892902639163,94316.01178313984,13177.508510298145,13272.373297889964,19083.78049636779,23660.887619660796,28192.25943439015,28475.851736172317,35569.277660452615,19239.71037327947,5743.797098871782
565,107021.67337811015,99251.82985427864,84313.79085555735,8979.633226691956,17335.158697956602,27954.056281741945,15615.391613063977,31197.308187506937,31049.384641045675,38674.92785905361,5490.9638646321655
566,23932.782290467963,93692.93466952002,84397.40031298251,12596.719027254396,20936.367872373263,23363.130467767453,17621.020905676578,31474.212574655914,11364.300034892532,9218.966824425244,2820.870312383647
567,29000.70783991494,91956.06244672902,84501.54560651148,6687.23153410126,10262.891034224074,23104.85286461223,29197.37423352961,15749.123527210853,19683.38922462058,12837.376631630159,7182.56516517742
568,87964.73047271845,40397.268852930334,85939.8190477412,29209.046304783726,16761.488718474204,23296.98398050434,24597.711768767156,23896.90832503252,16228.083163141664,15489.74317682355,2194.320327576323
569,89529.56264780437,10602.337415095044,84419.32488891884,13352.007455812522,15334.086339492955,22882.884047633455,21690.509444489046,17513.327224676017,18730.363488650044,19502.7152520017,5983.649154308235
570,29525.88754505107,25098.08608674419,11338.370135969244,12546.54532588803,14525.43963349274,23738.80073288813,26087.49459615904,28772.47291286318,23314.75479133618,15304.821871384303,9913.01910905276
571,29252.977783053,95623.43063429144,84618.54579989158,20976.68000221693,9017.210212621874,23721.795222003908,18097.51189219159,22418.887092874535,19175.146854032646,14092.538344037053,292449.6711157472
572,24075.38920765353,86753.08044778976,84493.1787080598,17524.2691827662,10954.830018340897,10335.723391528678,13988.009185263552,16347.30216895623,21716.042963242842,8453.133081713779,291564.8312026769
573,29653.9701710466,89834.91201257838,84293.7003825423,11621.545329583014,12538.126566603354,11550.247526568946,25904.915150745157,26276.019885873993,25848.543714825002,17957.02079706224,2638.278633345974
574,29334.09344052845,28003.910700331344,9917.260601819558,15140.968848060395,23393.62785484671,11387.861077258402,23264.96238681357,24268.34881445171,18004.640915580145,12592.99919324266,12817.396807009489
575,23969.066729849957,8985.714845426852,7775.311374975568,11334.77000388311,11067.261299209787,11415.148405012389,13463.823187026866,21168.86658689106,20880.154776113726,18337.966537871318,3071.108531357595
576,31252.445804370567,85617.8887096121,13385.00526823604,17347.283912184565,10799.294667150692,18600.99804770957,13272.145353078455,27218.278659743366,15360.715269908986,21646.120566264857,125624.29200839174
577,28994.740485168728,28461.6168714505,6906.986405910421,11818.98655644894,10522.093499150655,8880.432249172676,21939.384386662157,19446.32495568553,26810.868748587844,21025.35792079779,12004.494583540838
578,24042.943310063532,24137.785957082477,6323.453733355288,7132.622982885876,12448.294792802215,23306.96907152336,18205.396740785607,21746.079558921072,18364.714754567463,18094.921013423245,4072.5235586460644
579,29252.977783053,36248.70176181763,13182.87827638431,21910.208875242555,16235.064873072204,10978.87125502191,27394.373733975794,27952.777520086453,23920.44629618173,16098.652416367895,6910.67035927913
580,23978.841296025963,94117.98032460667,85020.4273142478,9103.16040441446,5191.406775732201,14165.405673708856,22021.555523127732,16602.73182894031,19304.76175888166,21484.280802270583,7624.405543319198
581,28351.345859342986,5354.051107028792,85321.94945383281,10594.419836029516,16989.589242327715,17887.300935088955,20677.761217410538,21233.17752315517,17754.56955737628,7428.912482225685,12922.546282611462
582,103599.67987436874,25245.428806954045,10306.083560438188,7964.149868032493,11947.808742942025,17063.555612764754,22310.99331140651,28479.210791616093,23658.334163356423,12631.185730919631,3521.7758786877994
583,104018.3645527517,90101.42584732574,84329.12366666787,18252.07618890336,12225.251161186123,30574.376422235913,17981.93976876098,21412.18700850044,21295.748151707427,11192.980650248643,6719.20014619054
584,30793.209453222,85715.73528298143,11075.189804030308,18422.227942587997,19383.409576653044,9880.14867017933,13128.862625532904,14753.588912108584,14950.504246953158,13355.6316225782,4053.5014607844537
585,103640.50219062452,26405.063562009196,18340.220202025066,6442.897428697317,19058.797525595477,31446.745480164405,42731.05159853946,28438.483763837456,23645.1964636138,253386.24517884364,271651.12782802596
586,88992.02568088219,88877.66374874646,10562.268165302201,9050.807637913502,14016.551504295945,20991.252651022507,17556.475310228125,26143.34335249988,17305.940704261502,17683.37683079705,13337.606534001306
587,88033.66182638187,7874.207506984654,84783.25035946663,2167.0773444365777,8902.327094035785,7500.746981034813,13877.323062598582,15096.718398398085,22721.40631631385,12167.824607266622,5891.915398662755
588,85336.9146904855,81689.8121314921,20900.59904857626,12237.874073147275,6068.461216623185,22313.744935743256,20426.748409842206,21912.700999934907,15733.916189602774,19013.62329662292,5479.655178338214
589,27976.00321691385,11250.686950565325,19384.60030644848,20596.616786888306,15671.310066212283,16440.258035429717,27963.12876037074,16989.78026817304,23632.58722267144,26208.071304215944,12057.691158296646
590,29252.977783053,40431.46363189161,19648.293894551807,11026.643468463562,12267.922105262514,18498.099411663457,22101.513383210113,24049.377778227165,18332.004280958085,18826.229476055916,3154.9889085711993
591,29461.63344205543,92411.02081247176,84405.96370409644,12735.194563328689,22174.483038938186,16609.631438496566,23472.787071465216,22263.09238050965,21204.99801257158,15491.772115815871,85447.55620355548
592,83289.3930688733,20227.779392691442,84128.01533930661,9676.118526377799,11098.789247735669,15803.572252137288,23080.978248374777,18814.911993478672,18525.734943667292,22171.11747033784,8729.848262418105
593,28941.886164819512,96153.90460520581,84137.0973721301,14461.908065628375,9018.715863681082,22542.292625341153,26488.884635646238,23535.438291910854,21015.516988192277,20224.457994700366,3410.1738185430045
594,23768.41524945744,89705.99541441422,84644.63464777329,27147.651400274965,11229.605378906948,23471.678674552324,20524.044945553847,21256.497397994164,14415.438066555644,10368.714473838572,4654.817463772201
595,23811.983580308115,28659.884155199947,9707.463329803497,7493.867985790052,12565.223221618731,12281.148133448993,27177.068150533432,22822.163923465992,21379.05205687993,14556.460719057188,8540.17641807615
596,85541.64204484348,28016.849355432198,83773.54072455676,17697.445395835646,11221.28053426055,20114.30411948798,16375.542239812066,23697.124702393656,22212.71793562523,12014.047043195404,2425.0129748071126
597,85433.17322856256,81569.35097799807,17978.176479185506,11254.347464041597,9092.110005630273,16022.477435290552,14463.952629488302,17685.543012285092,17832.483979284174,10836.536527803088,5099.260318884294
598,103916.0377866234,21021.3289365573,10966.009545671552,5204.53691948766,26618.789932612755,15674.751042195365,19705.874209257712,22742.62537710938,17915.630744880007,10971.506797055194,8683.570868144956
599,20446.357231186932,88169.53639617922,84561.77915773557,12390.196074651054,12808.455584105068,12582.741737183613,17720.43369655204,21121.266021239408,15267.125237737015,13183.279818332001,691.2749679204458
600,88681.76924286471,87115.99867177433,9560.594822856418,13041.089363166431,11326.291090031016,20520.29095476137,16907.29531177156,19745.867465957017,20192.905862397904,15373.808030877111,8844.736172759673
601,27800.36464272712,28901.46542331493,14660.50394533664,6769.259606212247,13002.610773460363,27076.885452818427,23346.294656940358,27320.667263995554,21238.213508288314,16086.256308779148,262028.65866947026
602,29165.536229868845,93315.24287922932,84320.52309382422,14206.475435374445,12776.678866842392,23990.75471041345,23510.903015122574,17883.00483275664,21607.63483350123,3269.837183153433,262030.0437562797
603,24013.027137368583,4260.5179254404875,19059.7610890073,10431.109225915667,16307.660263772694,11694.728510415012,16522.975374210655,22816.249955420233,10289.04853541986,9363.898720649138,261975.9955597468
604,29252.977783053,29434.91426798916,9476.753775137184,12468.647075008745,25652.68722390338,12427.903966695672,17908.690403228866,18669.134221916724,20291.24900751963,14611.094148711942,4026.173990449727
605,28074.439048600638,14394.338470757551,11641.689075467038,8498.064103555229,11673.141754028034,15793.47656606118,21712.809396271834,29627.895777908107,29850.323343064272,8813.859607221095,9015.288761082173
606,29252.977783053,24485.385900660185,5114.080175621457,15976.03886193131,17018.76445297599,22031.41914611872,20739.91585798254,21594.690470576075,21365.239164659037,19180.092929601244,8274.335970518316
607,29489.82083633615,19822.85354033937,20414.42933250001,7661.408919393129,15319.120547887744,17127.409922113067,25150.507263427542,23094.758015500036,15975.913269702503,15807.896356823072,84911.2250003478
608,24075.38920765353,14228.802801215363,8126.790737653653,7067.333164628364,19289.65060360858,6315.179370600951,21828.269496791763,26317.029026334814,18005.33870911584,14579.057218988,85005.19350123264
609,29252.977783053,8968.337750816432,12057.15293830607,15835.976853738708,18951.469916597613,16209.4393205903,20139.005071495372,22708.724710504455,17814.064810638116,15731.501466298145,86005.04141446015
610,16990.69478787728,86722.3066599167,83884.4759062012,4077.712722485143,19715.38022567398,11814.826638962533,14400.122563607008,22568.1512182268,22182.975192364607,6745.174469043859,84826.46595706325
611,23881.669723510717,88087.52537334124,83680.84223372968,20787.74028006219,11653.621767001876,10895.573275533423,21407.099521979395,18043.63855352446,25644.304295194514,4339.324078139254,85025.44804396403
612,87795.56184252995,87702.14150833568,9136.339860596254,13233.771519062237,9141.565848064598,27789.00617576969,21674.517077309436,20975.67201458713,18696.50568771875,14916.79569850784,85369.44632028262
613,106855.2069240231,19454.707740997703,16751.495824959533,12610.867450057493,8735.489877483858,14358.006836766852,19074.870414896635,34498.02382952797,20906.887249115094,14392.248542970425,84932.32488157589
614,85389.16557642951,82838.98308359465,16471.246980284795,11819.668343238309,15123.814747339002,31469.540602500798,10213.682796239696,26497.546562738997,11537.320628123916,15618.281237340589,85185.37532050692
615,18196.792482996592,92876.64462332109,21633.031953725535,91021.56365405307,9513.008516709633,19823.838154754252,22843.840613649674,23192.865378307746,20316.98205678139,15173.244640604738,84816.84093282286
616,29165.536229868845,7214.4159596906975,94678.02250748964,91395.75162912358,8860.270334550174,18649.904812314828,21558.947127936084,24470.208713852393,21091.541324483293,13787.879218969572,85141.92370427599
617,29252.977783053,28383.130815848013,94822.34300989966,90377.49217146606,20089.32434222022,17026.130995431067,20468.404035713877,27834.127979511584,18814.28456407366,11936.425572019018,85442.83256792046
618,24075.38920765353,12540.86647964995,95370.19612764956,90307.2139097761,16294.259304485262,17418.506934416997,18921.016827119623,20040.537524724772,24135.157509250716,12068.732753695838,85347.62788552564
619,29252.977783053,36367.13995065645,94900.06114697545,90512.92876467408,19947.53472929353,21733.65508192384,25528.88984297972,25950.40622686096,18106.250623776883,14165.59550414421,44312.95216694829
620,27522.20695049759,88483.36797997142,97276.2523369545,90432.19918409591,11566.591474187428,32272.46746389031,24873.868152806903,30380.19125192103,29108.718229911276,19262.85217050602,122625.81726270399
621,105215.1044921134,13057.847865023226,21184.94077027407,15469.939671433618,8359.129303922602,17483.183675355576,20650.50190166765,23765.32255653441,15772.16035900386,20942.20463823257,3045.6767794482453
622,30884.419849415965,82284.41012986985,8140.893389018219,9087.848363526517,9438.617585385033,28117.047608765428,16743.24332843711,17044.526332848833,14604.963520952113,19429.201536395398,10860.631491090266
623,30884.032358952794,81263.88772507098,12114.45913765494,13273.931931611805,11053.44883296061,19623.65507229603,17194.16687684178,17316.863779205447,21507.06086429198,13715.01840072083,11304.464146620508
624,105216.68707617435,28306.019099920333,5070.944887552906,10174.639884160792,20044.420941529577,16759.181684786137,18681.820056476867,25149.367944254318,22118.192475097334,5531.486440633858,3157.532758079167
625,83923.52260110043,83705.08364142211,20194.027334636678,4059.6853050473815,10538.362382864645,15632.684762327022,27611.735802304418,22400.36071104793,26072.8804519228,20677.472013838393,13792.548621537311
626,85722.99418437331,85484.6515039799,95867.47021123467,90295.35884242738,24468.892513283845,10434.75633318777,29100.35360970064,33109.225784976654,18550.79483708847,7201.867178774622,3176.8703262251574
627,23978.841296025963,101170.26407584795,20676.582039554916,90435.96152127063,22624.482777591933,27760.077974899476,30221.376428751566,42201.92457573329,33074.61710201476,24130.829454222898,19493.283689027783
628,29252.977783053,95581.25237081332,20042.798733333828,90116.97069804124,12507.22101633545,17463.36794845976,22289.027311751543,23540.746115309554,16905.68516438106,12832.139711958202,4805.026649520577
629,18196.792482996592,22977.877810891536,10050.502700500534,15597.946648472429,13267.117935758792,17988.063548583392,22153.243204160965,22365.595040704346,22466.650631754354,19729.705953237033,262884.83722927596
630,24075.38920765353,28287.18780301656,7492.757300834845,7970.768470820737,14585.233849788565,25148.872203835395,24283.4930251471,25705.175970349246,14863.403657103974,15130.84557800727,1971.9578967125672
631,31764.690926449184,88605.9592097103,12959.20177294401,14496.403972874188,19229.285847409938,14411.63623830619,17038.05412976919,21424.502852332098,20823.116029008434,16757.56227271682,4750.123402378958
632,103630.3809154636,9197.262096427088,18466.708398195184,2486.9984915196846,11184.464026740774,10962.727344795505,21933.391535942206,14875.327377093541,17224.88127012452,15364.831925519575,6661.053291269339
633,103637.40266134703,25185.209980102733,17900.22271372934,13320.917995244186,17262.27514147895,19092.7153983023,21632.79661559604,33738.55432375925,13282.968224394348,16381.720718008002,2258.141106876919
634,85543.11940822766,14486.396291328927,87410.46156834516,13382.938905817666,18748.386684141275,15934.636716520865,24246.2823612853,20848.88937803234,16864.13987160974,15292.758264037671,3717.5462458867955
635,83592.37996754458,85312.34635276867,16511.63995523384,10877.089878791963,12810.18094381487,19318.081237046055,31643.412237916404,17013.080272752995,16893.544715009677,12681.384834031925,7352.228984500119
636,28074.439048600638,24806.5041709535,9859.685800419129,4892.804092547343,15367.461965277138,20836.400759963406,26249.212761397397,25898.334794758863,21696.200776450238,16098.837390053,2735.582013517649
637,29252.977783053,24923.356017324815,6939.690901205614,6006.236986404743,9863.108245387706,20228.89975332566,19265.458588493333,20427.597269987134,19952.59392890467,16905.521427654894,2946.0568413672627
638,23978.841296025963,7955.426346044712,9473.260052283198,8914.318578337856,17537.868727908106,11337.680946217084,13196.18023627883,17005.61885468786,12550.323073387037,11075.255354137882,12923.93229788987
639,23824.19508644,4391.953664723677,15248.074134720157,6043.521210512973,12907.873032051946,8685.630468139037,19500.818839911048,15848.95395474221,23374.942620420585,9287.433268014702,4343.703431780966
640,28889.404143932574,1803.0095830091848,14491.545937325076,5386.486278129086,22529.34348312603,18489.247223264803,20853.803891119584,21917.010437157576,16875.707051733763,16291.321754548868,84984.14559730553
641,89148.75184347999,85613.62609354018,5262.649752849044,27161.017228122226,11623.800241693543,21893.53700377479,19210.11816965979,11838.973392426506,7293.328126541584,10245.150803446924,85153.17407558802
642,24108.1050238112,19155.04236978011,11018.600382525767,6143.979768426088,13058.166434317738,21254.828843783343,23087.49547096304,21596.623896426598,23731.455823294713,15684.01401384082,84837.13559388334
643,29252.977783053,13205.275991271796,9171.805945532911,7310.510076661268,20302.050418791143,16189.775244708888,17110.387898397086,20111.727960828433,16984.721291637008,13859.12312624773,84984.40571230215
644,33026.11710189249,85408.38422090704,19291.899340285752,12556.786803240768,14628.058013900243,18588.656186620097,17648.494140483388,18232.133160780148,23852.962299355066,15997.533185383554,86115.87263592552
645,108067.71199463021,23103.233281473706,26595.056145173192,7877.751960228173,16472.769715834704,15834.232085513084,18772.09984927654,22624.897284706472,29255.305892328786,24472.67393642523,7476.619474620808
646,85503.1958056045,84399.28740407026,18541.651251145842,7859.589090321322,13203.30781926434,15800.814566768839,30599.806374841057,23574.583307541212,20336.82844501683,12320.744160836008,4189.913801694496
647,85813.59246691118,89425.34143785796,10996.306091565802,11817.397582735335,10136.515152349253,22313.977002342086,26214.271143046026,17087.128016541523,23316.9729737372,15410.314610507594,1025.5583539159384
648,24020.635380133604,26999.665196713475,12186.114732072703,19176.237678052283,14238.47111469904,19448.44452041522,18791.0916643322,20610.380097852267,19941.31454336116,14126.622211411688,7260.705142198021
649,29155.82571189928,14011.40940232963,7105.893160460483,2459.198291529263,11537.230719530362,28019.887229902637,23174.97196061536,24572.053718784842,19440.45699256669,17540.683735127208,2327.960586273573
650,24075.38920765353,45363.9990944711,14028.004016533452,6320.83379998765,20946.21011301704,16514.39760361519,20402.45032336403,24268.01268604246,18387.048190192305,14925.901644172189,2105.0875523120753
651,29139.155725171455,39564.8654441511,4631.502906416649,19815.754115932174,18576.136913043334,13007.693574573897,20715.904688711962,24024.073318412495,16668.29565799276,17283.154392265104,12239.515094659899
652,29252.977783053,95222.59949815653,84284.61776210145,6835.9972160041,18674.021162246678,15350.55097736611,20040.397305637824,17891.10775990511,22594.908631267353,18930.888253014404,9540.768781428302
653,30247.627350354996,16724.564761179656,85291.8261386236,8383.46044796612,11988.129876397043,8405.373611941764,24126.02160669101,20656.550008061153,19158.99618140939,149195.75965970836,168864.3309182856
